id,name,description
11083.0,کلود ریویر,"کلود ریویر یک انسان شناس است. او معلم مدرسه ابتدایی در Les Sables d'Olonne بود، یک سرباز در الجزایر، یک فلسفه دان و معلم ادبیات در دبیرستان Angers and Lorient بود. دکترای وی در فلسفه (دكتر M. Dufrenne)، ""هدف اجتماعی"" (1964)، در Poitiers پشتیبانی می شود. دکترای ایالتی وی (دكتر G. Balandier) به ""پویایی طبقه بندی اجتماعی در گینه"" (1975) می پردازد."
4168.0,ناصر فکوهی,ناصر فکوهی (زادهٔ ۲۴ اردیبهشت ۱۳۳۵، تهران)، انسان‌شناس، نویسنده و مترجم ایرانی است. وی همچنین استاد گروه انسان‌شناسی دانشکده علوم اجتماعی دانشگاه تهران، مدیر وبگاه انسان‌شناسی و فرهنگ و عضو انجمن بین‌المللی جامعه‌شناسی و ایران‌شناسی‌است.فکوهی دکترای جدید انسان‌شناسی سیاسی خود را در سال ۱۳۷۳ از دانشگاه پاریس دریافت کرد. وی آثار متعددی در حوزهٔ انسان‌شناسی —اعم از تألیف و ترجمه— دارد. از مهم‌ترین تألیفات وی می‌توان به کتاب‌های تاریخ اندیشه و نظریه‌های انسان‌شناسی، انسان‌شناسی شهری و پاره‌های انسان‌شناسی اشاره کرد. وی گفتگوها و میزگردهای فراوانی با اندیشمندان ایرانی همچون عبدالله کوثری، رامین جهانبگلو، علی بلوکباشی، شهلا حائری و غیره در ارتباط با انسان‌شناسی و حوزه‌های مرتبط با آن داشته‌است.رامین جهانبگلو در مقاله‌ای در وبگاه ایندیَن اکسپرس، فکوهی را در کنار جواد طباطبایی، بابک احمدی، حمید عضدانلو، موسی غنی‌نژاد و فاطمه صادقی جزو روشنفکران گفتمانی دانسته که در مقابل روشنفکران دهه هفتاد و هشتاد قرار می‌گیرند.فکوهی در گفتگوها و مقالات خود با نگاهی انسان‌شناسانه به موضوعات متفاوتی همچون جوانان و ازدواج آن‌ها، زنان، مشکلات نظام دانشگاهی، بومی گزینی، نقد فیلم‌های داستانی و مستند و وقایع سیاسی خاورمیانه پرداخته، همچنین به بسط رویکرد اخیر خود در ارتباط با اقوام و حوزه‌های مختلف فرهنگ و هویت قومی و غیره در مجلات، روزنامه‌ها، وبگاه‌های خبری و جامعه‌شناسی داخل و خارج از ایران و همچنین جلسات نقد و بررسی در اجلاس‌های مختلف پرداخته‌است. همچنین وی در حال به پایان رساندن پروژهٔ انسان‌شناسی تاریخ فرهنگی ایران معاصر است که بیش‌تر ملهم از نظریات پساآنال است.
9671.0,پروانه سراوانی,پرتقال خونی، برنده‌ جایزه رمان اول ماندگار و نخستین رمان پروانه سراوانی است. این نویسنده متولد سال ۱۳۵۵، دارای مدرک کارشناسی ارشد زبان و ادبیات فارسی است که فعالیت‌های ادبی خود را از نوجوانی و با انتشار اشعارش در روزنامه‌ها و مجلات آغاز کرده است. پرتقال خونی، شرح خم و راست شدن‌های ستون یک خانواده است، که عشق از آن حفاظت می‌کند؛ عشقی مادرانه که قهرمان قصه را به آن سوی مرزها می‌کشاند تا برای فراهم کردن آسایش پسرانش، تن به خطر بسپارد و پا بر مرز مرگ و زندگی بگذارد
13885.0,قاسم قاضی,دكتر قاسم قاضي در سال 1312 درشميران متولد شد. وي در سال 1333 وارد رشتة فلسفه و علوم تربيتي دانشكدة ادبيات دانشگاه تهران شد. در سال 1336 ، با رتبة شاگرد اولي و اخذ مدال درجه يك علمي فارغ التحصيل گرديد. در همان سال در رشته دكتري فلسفه دانشكده ادبيات دانشگاه تهران پذيرفته شد و به اخذ روشها و تنامه در روان شناسي و طبقه شناسي نايل آمد.ايشان همچنين در سال 1340 برا ي ادامه تحصيل به كشور انگلستان اعزام شد. پس از دريافت دو مدرك ديپلم آموزش و كارشناسي ارشد تعليم و تربيت به ايران مراجعه كرد و به دانشگاه تهران انتقال يافت. پس از 3 سال خدمت در دانشكدة روان شناسي و علوم تربيتي براي دريافت درجة دكتري عازم كشور آمريكا شد. پس از 3 سال تحصيل در دانشگاه ايالتي بال ، در رشتة تعليم و تربيت و تخصص در رشتة روان شناسي مشاوره در سال 1350 به ايران بازگشت.
8721.0,شهریار مندنی پور,شهیار مندنی‌پور در ۲۶ بهمن ۱۳۳۵ در شیراز به دنیا آمد. نخستین مجموعه داستان او به نام سایه‌های غار در سال ۱۳۶۸ منتشر شد. او مدت‌ها سردبیر هفته‌نامهٔ توقیف‌شدهٔ عصر پنجشنبه بود و هم‌اکنون در آمریکا به سر می‌برد. او از مهم‌ترین نویسندگان نسل سوم داستان‌نویسی ایرانی محسوب می‌شود که داستان‌هایش به لحاظ فرم و زبان از اهمیت قابل توجهی برخوردار است. وی در دانشگاه‌های هاروارد و بوستون کالج و تافتس تدریس کرده‌است.
14540.0,شاگا هیراتا,ش‍اگ‍ا ه‍ی‍رات‍ا (Shogo Hirata) نویسنده ژاپنی است.
33864.0,حسین مافی,حسین مافی متولد سال 1351، نویسنده ایرانی می باشد.
41507.0,حمید عاملی,حمید عاملی در ۲۱ اردیبهشت ۱۳۲۰ تهران زاده شد. او از سال ۱۳۳۴ در مجله‌های کیهان بچه‌ها، اطلاعات هفتگی و روشنفکر داستان‌های کوتاه کودکان می‌نوشت و از سال ۱۳۳۷ به گویندگی رادیو در برنامه «کار و کارگر» پرداخت. او در سال ۱۳۵۰ گوینده برنامه رادیویی «راه شب» شد. حمید عاملی همچنین بیش از ۱۰۰ کتاب داستان نوشته است.
6691.0,شکوفه موسوی,شکوفه موسوی؛ نویسنده، تهیه‌کننده و سردبیر برنامه‌های رادیویی است. وی فعالی حرفه‌ای خود را در مطبوعات با فعالیت در موسسه گل‌آقا از سال 1379 آغاز نموده است و از همان زمان تاکنون در نشریات متعددی فعالیت نموده است. همچنین قابل‌ذکر است که وی از سال 1383 به رادیو جوان پیوسته و در بخش نویسندگی گروه ورزش و تفریحات مشغول به فعالیت است.از جمله دیگر فعالیت های حرفه ای این نویسنده عبارتند از:فعالیت در برنامه‌های ایستگاه ورزش و اما ورزش، فعالیت در بخش‌های مختلف برنامه‌های رادیویی نظیر شبکه‌های ورزش، صدای آشنا، ایران، تهران و ایران‌صدا و...
9341.0,روح الله خالقی,روح‌الله خالقی (زاده سال ۱۲۸۵ خورشیدی، کرمان) – (درگذشت ۲۱ آبان سال ۱۳۴۴، سالزبورگ-اتریش) موسیقیدان، آهنگساز و نوازندهٔ ویولن اهل ایران بود. وی آهنگساز سرود معروف «ای ایران» بود. خالقی از شاگردان اصلی علینقی وزیری بود و تلاش او برای احیای موسیقی ایرانی در دورانی که توجه رسمی به این موسیقی کاهش یافته بود، تأثیرگذار و مهم شمرده می‌شود. او کتابی به نام سرگذشت موسیقی ایران، دربارهٔ سرگذشت موسیقی، موسیقی‌دانان و نوازندگان ایرانی هم‌عصر خود و کتابی به نام نظری به موسیقی شامل نظریه‌ای برای موسیقی ایرانی و غربی نوشته‌است.
