id,name,description,counter
10307.0,فاضل اسکندر,فاضل عبدلوویچ اسکندر (۱۹۲۹–۲۰۱۶) نویسندهٔ ایرانی‌تبار اهل آبخاز بود. این نویسنده در مؤسسهٔ ادبی معتبر ماکسیم گورکی در مسکو تحصیل و کار حرفه‌ای خود را با روزنامه‌نگاری آغاز کرد. وی بیشتر عمر خود را در مسکو سپری کرد. او در شوروی سابق، بیشتر برای شناساندن زندگی قفقازی شناخته می‌شد و آثارش را بیشتر به زبان روسی می‌نوشت. او داستان‌های متعددی نوشته است که شناخته‌شده‌ترین آنها «زاشیتا چیکا» است که ستارهٔ آن یک پسربچه جوان دوست‌داشتنی و نیرنگ‌باز به نام «چیک» بود.اسکندر در ۳۱ ژوئیه ۲۰۱۶ در سن ۸۷ سالگی در خانهٔ خود پردلکینو پس یک دورهٔ دراز بیماری، چشم از جهان فروبست. اسکندر که شناخته‌شده‌ترین نویسندهٔ آبخاز است، نخست در میانهٔ دهه ۱۹۶۰ میلادی به همراه دیگر نماینگان جنبش «نثر جوان» همچون یوری کزاکف و وسیلی اکسیونوف به سرشناسی رسید که این سرشناسی بیشتر برای داستان Sozvezdie kozlotura (صورت فلکی بز-بوفالو) بود که آن را از بهترین داستان‌های او دانسته‌اند که در سال ۱۹۶۶ نوشته شده بود. این داستان از دیدگاه یک روزنامه‌فروش جوان نوشته شده اس که به زادگاه خود آبخازیا برمی‌گردد و سپس به جرگه کارکنان یک روزنامه محلی پیوسته و پس از آن وارد یک کمپین تبلیغاتی برای یک حیوان اهلی تازه فرآوری شده می‌شود که از پیوندزدن یک بز معمولی و یک بز کوهی قفقاز غربی پدید امده بود. این داستان یک هجونامه برجسته درباره کمپین‌های ژنتیکی و کشاورزی تروفیم لیسنکو و خروشچف بود که به علت نشان دادن اتحاد جماهیر شوروی به گونه‌ای ناخوشایند، به سختی مورد نقد قرار گرفت.در دنیای انگلیسی‌زبان، شاید او را بیشتر برای Sandro of Chegem بشناسند که رندنامهای است که روند زندگی در روستایی در آبخاز را از سال‌های آغازین سده ۲۰ میلادی تا دهه ۱۹۷۰ بازگو می‌کند. این داستان موجب شد تا به فاضل اسکندر لقب «مارک توین آبخاز» داده شود.اسکندر از تلاش‌های جدایی‌خواهانه در پایان دهه ۱۹۸۰ میلادی دوری گزید و هم اقلیت گرجی و هم آبخازی را برای تعصبات نژادی‌شان نکوهش کرد. او هشدار داده بود که آبخاز می‌تواند یک ناگورنو قره‌باغ تازه شود.در ۳ سپتامبر ۲۰۱۱، تندیسی از شخصیت چیک در اسکله مهاجر سوخومی رونمایی شد.,76
,فهیمه تمدن,,77
23651.0,تورج عاطف,تورج عاطف متولد سال 1345، نويسنده رمان - مترجم- تحليل گر بازارهاي مالي و بورس- روزنامه نگار است. وی دارای دکتری الكترونيك و مديريت بازرگاني می باشد.,78
45734.0,لیلا فلاحتی,لیلا فلاحتی استادیار پژوهشکده مطالعات فرهنگی و اجتماعی و نویسنده ایرانی متولد سال 1353 می باشد.,79
4529.0,استیو پارکر,استیو پارکر یک نویسنده علمی در زمینه کتاب های کودکان و بزرگسالان انگلیسی است. وی بیش از 300 عنوان نوشت و 150 کتاب دیگر نیز در آن ویرایش کرده یا ویرایش کرده است. در سال 1952 در وارینگتون، لنکشیر متولد شد، پارکر در کالج استروودز، اگهام شرکت کرد و افتخارات کلاس اول BSc را در جانورشناسی در دانشگاه ولز، بانگور بدست آورد. وی به عنوان دانشمند نمایشگاه در موزه تاریخ طبیعی و به عنوان سردبیر ناشران Dorling Kindersley و سردبیر راه اندازی در GP دوره پزشکی، قبل از تبدیل شدن به یک نویسنده مستقل در اواخر دهه 1980 کار می کرد. او یک عضو ارشد علمی انجمن جانورشناسی جانشین لندن است. پارکر به همراه خانواده در سافتک مستقر است.,80
7254.0,حمیدرضا علیجانی,,81
50366.0,جورج بی توماس,جورج برینتون توماس جونیور (زاده ۱۱ ژانویه ۱۹۱۴ – درگذشته ۳۱ اکتبر ۲۰۰۶) یک ریاضی‌دان آمریکایی و استاد ریاضیات در MIT بود. در سطح بین المللی، او بیشتر به خاطر نویسنده کتاب حساب دیفرانسیل و انتگرال پرکاربرد حساب دیفرانسیل و انتگرال و هندسه تحلیلی، که امروزه به نام حساب دیفرانسیل و انتگرال توماس شناخته می شود، شناخته شده است.,82
2560.0,سیامک کاظمی,سیامک کاظمی مترجم ایرانی می باشد.,83
11029.0,مایکل سی ری,مایکل سی ریا یک فیلسوف تحلیلی است و از سال 2017 جان A. اوبراین استاد فلسفه در دانشگاه نوتردام است. وی در متافیزیک و فلسفه دین تخصص دارد و در معرفت شناسی و اخلاق کاربردی نیز صلاحیت دارد. وی در حال حاضر مشغول نوشتن كتابی در مورد پنهانى الهى است كه در آن از كثرت گرایی كمیت استفاده می كند و معتقد است كه خدا را نمی توان از نظر انسانها بیان كرد (گرچه خدا می تواند خود را بیان كند). همچنین، وی قرار است سخنرانی های Gifford 2017 را ارائه دهد، جایی که در مورد پنهانکاری الهی نیز صحبت خواهد کرد.,84
11030.0,سعید عابدی,,85
32488.0,اصغر هادوی,حجت الاسلام اصغری هادوی کاشانی نویسنده ایرانی متولد سال 1339 می باشد.,86
32559.0,سانگ اچ کیم,سانگ اچ کیم نویسنده معتبر بین المللی 20 کتاب هنرهای رزمی است که شامل استقبال گسترده Vital Point Strikes و آثار کلاسیک Ultimate Flexibility ، Ultimate Fitness through Martial Arts ، هنرهای رزمی بعد از 40 ، استراتژی رزمی و آموزش هنرهای رزمی می شود. کتاب جدید او Mindful Movement: Mastering Your Hidden Energy در Amazon.com در دسترس است.,87
3155.0,الهام آرام نیا,الهام آرام نیا مترجم ایرانی متولد سال 1353 می باشد.,88
66509.0,آدام جونز,"آدام جونز یک دانشمند علوم سیاسی، نویسنده و عکاس خبری مستقر در دانشگاه بریتیش کلمبیا اوکاناگان در کلونا، بریتیش کلمبیا، کانادا است. او نویسنده نسل‌کشی: مقدمه‌ای جامع و کتاب‌های دیگری در مطالعات نسل‌کشی است. او مدیر اجرایی دیده بان جنسیت است. او به عنوان یکی از ""پنجاه متفکر کلیدی در مورد هولوکاست و نسل کشی"" برای کتابی به این نام انتخاب شد که در سال 2010 منتشر شد. او همچنین یک عکاس منتشر شده، هم به صورت چاپی و هم آنلاین تحت مجوز Creative Commons است.",89
2715.0,فرح آمیلی,,90
593.0,ژرژ سیمنون,ژرژ سیمنون، زاده ی فوریه ۱۹۰۳ و درگذشته ی ۴ سپتامبر ۱۹۸۹، نویسنده ی بلژیکی بود. از وی که به خاطر نوشتن رمان های پلیسی شهرت داشت نزدیک به ۵۰۰ رمان و تعداد بسیاری آثار کوتاه منتشر شده است. سیمنون خالق شخصیت کمیسر مگره یکی از سرشناس ترین کارآگاه های ادبیات پلیسی جهان است.ژرژ ژوزف کریستین سیمنون در ۱۳ فوریه سال ۱۹۰۳ در شهر لیژ بلژیک به دنیا آمد. پدرش دزیره در یک شرکت بیمه حسابدار بود.ژرژ در سال های ۱۹۰۸ تا ۱۹۱۴ در مدرسه ی سن آندره به تحصیل پرداخت و با آغاز جنگ جهانی اول در سال ۱۹۱۴ به کالج سن لویی رفت که دبیرستانی تحت نظارت ژزوئیت ها بود. تا پیش از ۱۹۱۸ به مشاغل مختلفی از جمله شاگردی در کتابفروشی پرداخت، اما در ژانویه آن سال در پی بیماری پدرش ترک تحصیل کرد و در نشریه ی گازت دو لیژ به عنوان خبرنگار مشغول کار شد.این شغل به او امکان داد با گروه های و طبقات مختلف مردم از جمله افرادی که در هتل های ارزان قیمت اقامت داشتند، وقتشان در نوشگاه ها سپری می شد و گهگاه گذارشان به ادره پلیس می افتاد سر و کار پیدا کند و با منش و رفتار آن ها به خوبی آشنا شود. این آشنایی زمانی که بعدها نویسندگی حرفه اصلی اش شد بسیار به کار آمد. کار در گازت که روزنامه ای پرتیراژ و عامه پسند بود باعث شد تا مهارت های تندنویسی و ویرایش سریع متون نوشتاری را به خوبی فرا بگیرد. عادت تندنویسی تا پایان کار حرفی اش با او ماند به نحوی که می توانست یک رمان کامل را تنها در سه ساعت بنویسد و آماده ی چاپ کند!سیمنون در خلال جنگ جهانی دوم در وانده می زیست و در همین دوران بود که با آندره ژید نویسنده ی نامدار فرانسوی آشنایی یافت. در ۱۹۴۵ پس از آن که گشتاپو به یهودی بودن وی شک برد، از فرانسه اشغال شده گریخت و به آمریکا رفت. دوران اقامت در آمریکا از خلاقانه ترین ایام زندگی زندگانی پربار سیمنون بود. در ۱۹۵۵ بار دیگر به اروپا بازگشت و نخست در فرانسه و سپس در سوئیس اقامت گزید. در ۱۹۷۲ عملا داستان نویسی را کنار گذاشت و به نگارش زندگینامه ی خود پرداخت.خودکشی دخترش ماری ژو در ۱۹۷۸ باعث شد تا سال های پایانی عمر را در اندوه و تنهایی سپری کند. در ۱۹۸۴ به علت تومور مغزی مورد عمل جراحی قرار گرفت و ظاهرا بهبود یافت اما طی چند سال بعد وضع جسمانی اش به وخامت گرایید و در شب چهارم سپتامبر ۱۹۸۹ در شهر لوزان سوئیس، هنگامی که درخواب بود، از دنیا رفت.,91
