group_id,description
72163,کتاب حاضر، سومین دفتر از مجموعة «زندگانی معصومان» است. این مجموعه، ترجمة بخش‌های مربوط به زندگانی چهارده معصوم(ع) از کتاب «اعیان الشیعه به قلم» علاّمه «محسن امین عاملی» است که در شش جلد منتشر شده است. جلد دوم و سوم این مجموعه به شرح زندگانی امام علی(ع) اختصاص دارد. زبان و سبک نگارش اثر، روان، ساده و مستند به آیات و روایات است. از ویژگی‌های شاخص این مجموعه، مستند و مستدل بودن مطالب و استفاده از منابع شیعه و سنّی است.
119581,آماتورها در شروع بازی عادی شان دچار اشتباهاتی میشوند که اغلب به آنها بی توجه هستند. در این کتاب با طراحی دام‌های شروع بازی توجه کردن و گرفتن برتری از این اشتباهات به شما آموزش داده خواهد شد. با این تاکتیک‌ها میتوانید از حریف خود برتری قوا و برتری تعیین کننده بگیرید - برتری‌هایی که به کیش و مات نهایی منجر خواهند شد.
111934,
70116,کتاب صوتی پرنده من که یکی از مشهورترین آثار فریبا وفی به شمار می‌آید شما را با خود به دنیای زنان خانه‌دار می‌برد و با پیچیدگی‌های ذهنی آن‌ها آشنا می‌سازد. این رمان تاکنون به زبان‌های بسیاری ترجمه شده و در سطح جهانی مورد تحسین‌های بسیاری قرار گرفته است.
98455,
104387,سیاست گذاری و مدیریت جامع و بهینه در کلیه ی سازمان ها و حوزه های خصوصی و دولتی قطعا منوط به برنامه ریزی است زیرا برنامه ریزی تامین کننده ی اهداف و پایه گذار استانداردها خواهد بود. لذا حوزه های چهارگانه ی ورزش: همگانی، آموزشی، قهرمانی و حرفه ای و به تبع آن سازمان های ورزشی، ادارات، باشگاه ها و نهادهای اجتماعی ورزش با توجه به اهمیت برنامه ریزی بلند مدت در شناسایی، حفظ و توسعه ی فرایندهای ورزشی و برآوردن انتظارات بیشتر جامعه و مخاطبان در عرصه ی ملی و بین المللی، نیازمند برخورداری از برنامه های راهبردی می باشند.کتاب ورزش در ادبیات توسعه بر اساس مطالعات راهبردی مولفان، گردآوری اطلاعات و با استفاده از نقطه نظرهای ارزشمند متخصصان و کارشناسان مرتبط و اولویت بندی عوامل محیطی، به تهیه و تدوین برنامه ای راهبردی برای توسعه ورزش پرداخته است.
107579,انتشارات مرکز نشر دانشگاهی، کتاب واژه نامه دریانوردی به تالیف دریادار ابراهیم شاه‌حسینی، ناخدا دوم احمد بینا را برای دانشجویان رشته های مدیریت بازرگانی دریایی و حمل و نقل دریایی بین قارهای به چاپ رسانده است.
64936,کارل چرنی (1857-1791) آهنگساز، پیانیست و معلم اتریشی، نوازندگی پیانو را در سه سالگی و آهنگسازی را از سن هفت سالگی آغاز کرد. نخستین معلم پیانو او پدرش، وینتسل چرنی، بود اما در ادامه نزد افرادی از جمله: کلمنتی، هومل، سالییری و بتهوون فراگیری پیانو را ادامه داد.در حیطه‌ی آموزشی، اتود‌های چرنی برای پیانو نمونه‌هایی تراز اول به شمار می‌روند و استفاده از آن‌ها همچنان به طور گسترده‌ای ادامه دارد. اپوس 599 که برای هنرجویان سطح مبتدی تا اوایل متوسط طراحی شده است با درس‌هایی جهت آموختن نت‌ها آغاز می‌شود و سپس از طریق اتود‌های تکنیکی مختلف هنرجو را با موسیقی پیانویی آشنا می‌کند.
48149,خوب، پس تنهایی این بود: که یکهو ببینی در این دنیا هستی، جوری که انگار همین الان از سیاره ی دیگری رسیده ای و اصلا نمی دانی چرا از آنجا بیرونت کرده اند. فقط اجازه داده اند دو چیز را از آن طرف با خودت بیاوری (در مورد من صندلی دسته دار و ساعت) و درست مثل یک نفرین باید در تمام سربالایی ها دنبال خودت بکشانیشان تا یک جایی را پیدا کنی که زندگی ات را با همین دوتا و با خاطره ی کمرنگ دنیایی که از آن آمده ای از اول سرهم کنی. تنهایی، قطع عضوی است که دیده نمی شود، ولی ضربه ای است کاری. انگار چشم و گوش ات را از جا بکنند و اینطوری، جدا شده از تمام احساسات خارج از خودت، بدون کوچکترین نقطه ی اتصالی به این دنیا و فقط با لامسه و حافظه، مجبورت کنند دنیایت را از نو بسازی، دنیایی را که باید در آن ساکن شوی و در تو ساکن شود. چه چیزی در این کلام نهفته بود؟ کجایش به نظرمان سرگرم کننده آمده؟ چرا اینطور به دلمان نشسته؟
98269,
38422,
60480,وسایل اصلی طراحی مدادهای طراحی مدادهای طراحی را با درجات مختلف سختی و نرمی به صورت درجه‌بندی شده می‌سازند... .
18794,اندیشه محوری در نوشتار حاضر آن است که پایه پژوهش علمی مسئله است. در این رویکرد پژوهش علمی یک تلاش تعقلی و تجربی ناظر بر حل مسئله است. در این معنا حل مسئله نیازمند دو نوع تلاش است: 1- تبیین تئوریک 2- تبیین تجربی- انتقادی. تبیین تجربی مسبوق به تبیین تئوریک است و از طریق این تبیین در باب صدق یا کذب تبیین تئوریک داوری می شود و...
