code,title_persian,title_english,price,discount,grade,code,shabak,page_count,release_year_sh,release_year_mi,exist,earliest_access,print_series,ghate,cover
112269,زنی از خوابگاه, Zani az Khabgah,70000,30,3.76,112269,‫‭978-6009872749‬‭‮‬‬‬‬,252,1399,,True,1402-07-08,1,رقعی,شومیز
111410,عالیجناب, Alijenab,45000,25,3.84,111410,978-6003044043,72,1395,,True,1402-07-08,1,رقعی,شومیز
88450,فتوشاپ برای حرفه ای ها, Photoshop training for professionals,440000,20,3.19,88450,978-6222184971,660,1400,,True,1402-07-08,1,وزیری,شومیز
56923,دانی و عید نوروز, Dani va Eide Nourouz,8400,30,3.87,56923,978-9645581945,12,1393,2013,True,1402-07-10,,خشتی,شومیز
38370,ماهی از سر فاسد می شود, The Fish Rots From The Head: The Crisis in our Boardrooms,110500,15,3.17,38370,978-9647196420,271,1401,2003,True,1402-07-08,5,رقعی,شومیز
54768,هنر, Art,12000,20,3.5,54768,978-9649735238,12,1400,,True,1402-07-09,4,رقعی,شومیز
44757,دزد یک چشم, Dozd-e yek cheshm,52500,30,3.25,44757,978-6002965233,60,1398,,True,1402-07-08,3,رقعی,شومیز
1382,تماس سرد, Make Something Up: Stories You Can't Unread,26250,25,3.46,1382,‭978-600-8066-49-1,164,1400,2015,True,1402-07-10,2,رقعی,شومیز
45217,لنا لیستی و آرزوهای دور و دراز, De droom van Lena Lijstje,69300,30,3.18,45217,978-6002961969,176,1399,2009,True,1402-07-10,101,رقعی,شومیز
15314,تصادف ‎قطار, The Wreck on the 5 25,14000,30,3.39,15314,978-9646900660,24,1396,2003,True,1402-07-06,6,پالتویی,شومیز
34752,پرورش محبت آمیز کودکان, Raising Children Compassionately,59500,15,3.7,34752,978-9642071821,136,1402,1999,True,1402-07-08,6,رقعی,شومیز
102155,جاسوس x خانواده (2), Spy x Family 2,123750,25,3.67,102155,978-6225300293,192,1402,2020,True,1402-07-08,2,رقعی,شومیز
106449,فرزند عزیز من 1, Farzand,30750,25,3.95,106449,978-6005675092,204,1390,,True,1402-07-10,1,خشتی,شومیز
19484,کلکسیونر عطر, The Perfume Collector,196000,20,3.99,19484,978-6004610872,456,1402,2013,True,1402-07-08,14,رقعی,شومیز
112638,باج سبیل, Baj sebil,97500,25,3.71,112638,978-6008330639,224,1396,,True,1402-07-08,1,رقعی,شومیز
84337,بودجه ریزی شرکتی, Boodje Rizi...,102000,15,3.96,84337,978-6004970327,344,1400,,True,1402-07-08,2,رقعی,شومیز
96564,تغذیه ورزشی, Plant-Based Sports Nutrition,303200,20,3.18,96564,978-6003555235,320,1400,2019,True,1402-07-10,1,رحلی,شومیز
36403,غار غم انگیز, The Grim Grotto,12600,30,3.56,36403,978-9647948999,240,1397,2004,True,1402-07-06,8,رقعی,شومیز
50806,از هر دری سخنی, Az Har Dari Sokhani,18750,25,3.32,50806,978-9648088076,177,1399,,True,1402-07-10,1,رقعی,شومیز
55468,آش دوستی, Ash-e Doosti,9000,25,3.54,55468,978-6229530153,12,1398,,True,1402-07-08,1,خشتی,شومیز
81318,متولد محله سه انگشتی ها, Se Angoshti ha,3000,25,3.83,81318,978-6006753140,64,1392,,True,1402-07-08,1,رقعی,شومیز
4361,جرات داشته باش، آرزو کن… قدم بردار," Dare to dream, then do it : what successful people know and do",51000,25,3.76,4361,978-9648219692,104,1397,2006,True,1402-07-10,15,رقعی,شومیز
89378,به خود جرئت رویاپردازی بدهید و سپس رویایتان را تحقق بخشید," Dare to Dream,Then Do It: What Successful People Know and Do",21000,25,3.8,89378,978-9643286187,144,1399,2006,True,1402-07-10,2,جیبی,شومیز
28404,کوهنوردی با نیچه, Hiking with Nietzsche,75000,25,3.34,28404,978-6226913201,208,1401,2018,True,1402-07-08,4,رقعی,شومیز
44511,پیاده روی با نیچه, Hiking with Nietzsche,93750,25,3.05,44511,978-6004613842,208,1401,2018,True,1402-07-08,3,رقعی,شومیز
104882,پیاده روی با نیچه, Hiking with Nietzsche,160000,25,3.36,104882,978-6003678132,276,1401,2018,True,1402-07-08,1,پالتویی,شومیز
29989,همگام با نیچه, Hiking with Nietzsche,120000,25,3.29,29989,978-6226640152,232,1399,2018,True,1402-07-06,2,رقعی,شومیز
45759,راهنوردی با نیچه, Hiking with Nietzsche,120000,,3.92,45759,978-6009967568,256,1399,2018,False,,1,پالتویی,شومیز
2349,معلمان موفق متفاوت عمل می کنند, What Great Teachers Do Differently,120000,20,3.15,2349,978-6008496335,153,1402,2003,True,1402-07-08,6,وزیری,شومیز
51709,تربیت خلاق وماهرانه, What Great Teachers Do Differently,39600,20,3.88,51709,978-6007325728,188,1399,2003,True,1402-07-06,1,رقعی,شومیز
, آلبوم موسیقی ضرب آذر, ZarbAzar,85500,10,3.86,,,,,,True,1402-07-10,,,
91457,مبانی مهندسی نرم افزار, Fundamentals of software engineering,60000,20,3.34,91457,978-6001242632,504,1392,,True,1402-07-10,1,وزیری,شومیز
73179,نقشه گردشگری تهران, Tourism map of Tehran City,75000,25,3.01,73179,978-2000744245,,1400,,True,1402-07-10,,رحلی,شومیز
96507,اصول تمرینات سرعتی و استقامتی, Tamrinat Soraati Va Esteghamati,167200,20,3.14,96507,978-6003553712,150,1399,,True,1402-07-10,2,رحلی,شومیز
, اندیشه های اقبال در اصلاح دین, Andishehaye Eghbal Dar Eslahe Din,8100,10,3.02,,,,,,True,1402-07-06,,,
, دفتر نقاشی مینیون ها, Sketchbook,49500,10,3.06,,978-6000000479,40,,,True,1402-07-10,,خشتی,شومیز
57111,پیدایش حیات, The Origin of Life,49000,30,3.55,57111,978-9641941903,140,1400,,True,1402-07-08,2,رقعی,شومیز
26848,سورنا (نابینایان), Sorena,51750,25,3.11,26848,978-6000105884,250,1397,,True,1402-07-08,1,خشتی,شومیز
92251,برنامه ریزی و بودجه بر مبنای هدف, Goal-based planning and budgeting,25600,20,3.97,92251,978-6001249044,212,1397,,True,1402-07-10,1,وزیری,شومیز
40340,راهنمای داستان نویسی, Story Writing Guide,360000,20,3.84,40340,978-9647322838,616,1398,2008,True,1402-07-06,3,رقعی,زرکوب
74183,دکتر کوچولو, My Doctor's Visit,63000,30,3.5,74183,978-6229414613,30,1401,2019,True,1402-07-08,2,خشتی,شومیز
121543,سمیع القاسم و شعر معاصر فلسطین, Sami Al-Qasim and contemporary poetry in Palestine,12600,30,3.83,121543,978-9641205531,395,1392,,True,1402-07-10,1,وزیری,شومیز
45098,من با زندگی قهرم, La grève de la vie,45500,30,3.65,45098,978-6002961495,72,1400,2014,True,1402-07-10,3,پالتویی,شومیز
67797,کوچک انرژی و آرامش, Little Book of Color Healing Energy,57000,25,3.14,67797,‫‭‭964-6766854,120,1384,2002,True,1402-07-10,1,خشتی,زرکوب
62806,عاشق و معشوق (جلد سخت), Island Beneath the Sea,105000,30,3.9,62806,978-2000962878,509,1393,2009,True,1402-07-06,2,رقعی,زرکوب
5045,جزیره زیر دریا, Island Beneath the Sea,112500,25,3.9,5045,9789647703789,509,1401,2009,True,1402-07-08,3,رقعی,زرکوب
53108,عاشق و معشوق, Island Beneath the Sea,150000,25,3.43,53108,978-9647703789,512,1401,2009,True,1402-07-08,3,رقعی,شومیز
81450,پل دختران یعقوب, Jacob Daughters Bridge,101500,30,3.08,81450,978-6226813679,224,1402,2002,True,1402-07-08,2,رقعی,شومیز
63639,خلقینو در بازاریابی, Marketing,23920,20,3.65,63639,678-6222207366,72,1400,2021,True,1402-07-10,1,رقعی,شومیز
415,جزیره دلفین های آبی رنگ, Island of the Blue Dolphins,54400,20,3.81,415,978-600-121-660-2,186,1394,1960,True,1402-07-06,4,جیبی,جلدنرم
42523,جزیره ی دلفین های آبی, Island of the Blue Dolphins,37500,25,3.47,42523,978-9647763493,184,1386,1960,True,1402-07-08,3,پالتویی,شومیز
31497,راهنمای آموزگار تازه کار برای نیازهای آموزشی خاص, A Beginning Teacher's Guide to Special Educational Needs,210000,25,3.73,31497,978-6001180835,376,1390,2008,True,1402-07-10,1,وزیری,شومیز
109975,بر آسمان بی من مرو, Do not go to the sky without me,248000,20,3.77,109975,978-6227361315,468,1402,,True,1402-07-10,1,رقعی,شومیز
82369,دایره المعارف تشیع (6), Shiite Encyclopedia,412500,25,3.11,82369,978-9642440429,544,1391,,True,1402-07-08,1,رحلی,سلفونی
, صوتی مینای مهتاب 1, Mina-ye Mahtab,34200,10,3.76,,,,,,True,1402-07-10,,,
85824,خاله سوسکه و حکیم باشی, Khale-Sooske,35000,30,3.83,85824,978-6005135015,,1400,,True,1402-07-10,1,رحلی,جلدسخت
7082,70 قصه ی قد و نیم قد برای کودکان, 70 Stories,52500,30,3.16,7082,9786000800758,152,1401,2017,True,1402-07-10,104,خشتی,شومیز
5478,70 قصه قد و نیم قد برای کودکان, 70 Stories,154000,30,1.0,5478,9789645366825,145,1399,2014,True,1402-07-06,7,رحلی,جلدسخت
12775,عطش, The Thirst,202500,25,4.19,12775,9786008299790,686,1398,2017,True,1402-07-10,2,رقعی,شومیز
89148,خواب و بیداری, Khab Va Bidari,30000,25,3.04,89148,978-6007306741,302,1398,,True,1402-07-10,1,رقعی,شومیز
96372,درآمدی بر دانشگاه پایدار, University,52200,10,3.19,96372,978-9644638381,211,1400,,True,1402-07-10,1,وزیری,شومیز
102918,شکل های چوب کبریتی پیشرفته:تمرین استدلال و منطق ریاضی, Advanced matchstick shapes,17250,25,3.01,102918,978-6222372521,12,1401,,True,1402-07-10,1,وزیری,شومیز
56511,جناب گورکن 3, Mr Badger and the Difficult Duchess,19500,25,3.33,56511,978-6222042547,80,1400,2011,True,1402-07-10,1,رقعی,شومیز
115954,حرم امام رضا (فرانسه), La Sanctuaire de L'Imam Reza a Mashhad,240000,25,3.8,115954,978-0050431061,543,1395,,True,1402-07-08,1,وزیری,شومیز
34274,فرعون ها هم می میرند, The Pharaohs of Ancient Egypt,21000,30,3.84,34274,978-6001219979,181,1400,1964,True,1402-07-06,5,رقعی,شومیز
, آلبوم موسیقی هفت سین به روایت طهران, Haft Sin be revayat-e Tehran,45000,10,3.48,,,,,,True,1402-07-10,,,
59807,برق برای کوچولوها, My Book About Being An Energy Saver,18750,25,3.54,59807,978-9643893880,24,1397,,True,1402-07-10,8,خشتی,شومیز
31435,یوتا," Connie, Das Dazwischenkind",17500,30,3.12,31435,978-9646412798,60,1381,1998,True,1402-07-06,2,رقعی,شومیز
108736,راوی روزگاران, Ravi-e Rozegaran,440000,20,3.75,108736,978-96492118175,695,1402,,True,1402-07-08,1,وزیری,سلفونی
42669,گاهی حواست نیست, Gahi Havaset Nist,17500,30,3.98,42669,978-6006889801,80,1396,,True,1402-07-10,2,رقعی,شومیز
44902,روان شناسی وجدان," Moral Selves, Evil Selves",75000,25,3.76,44902,978-6002501417,400,1396,2008,True,1402-07-10,1,وزیری,شومیز
6821,کنیز سفید, Kanize-Sefid,464000,20,3.38,6821,9789642621217,931,1402,2007,True,1402-07-06,14,وزیری,زرکوب
16434,مدخل فلسفه ممتیک, The Memetic Philosophy,337500,25,3.02,16434,978-6008127765,363,1397,,True,1402-07-10,3,رقعی,زرکوب
95944,مدرنیته مشروع است, Modernity is legitimate,71250,25,3.2,95944,978-6220404231,248,1401,,True,1402-07-08,1,رقعی,شومیز
43199,آهنگی برای چهارشنبه ها, Ahangi baraye chahar shanbeh-ha,68600,30,3.38,43199,978-6002969972,216,1399,,True,1402-07-09,3,پالتویی,شومیز
107883,اما اینجا هنوز برف می آد, Amma inja hanooz barf miyad,1600,20,3.87,107883,978-9642950232,53,1391,,True,1402-07-08,1,رقعی,شومیز
81795,پس هنوز نرسیده ایم, Pas Hanooz Nareside-im,16100,30,3.52,81795,‫‬‭‫‭978-6226813808‬‬,78,1399,,True,1402-07-10,1,رقعی,شومیز
114239,راز و رمز شعبده بازی, Classic Secrets of Magic,84000,30,3.53,114239,978-9645623676,190,1379,1953,True,1402-07-10,1,وزیری,شومیز
55271,من حسادت نمی کنم, Jealousy Is Not for Me,52500,25,3.07,55271,978-6008733102,36,1401,2008,True,1402-07-08,7,خشتی,شومیز
83200,لیلی, Leyli,116250,25,3.64,83200,978-9645989857,356,1396,,True,1402-07-10,3,رقعی,شومیز
16704,بلارت 2, The Boy Who Was Wanted Dead Or Alive Or Both,127500,25,3.92,16704,978-6008869023,456,1401,2007,True,1402-07-10,4,رقعی,شومیز
48182,به خاطر مروارید, Be khatere morvarid,12000,20,3.18,48182,978-6000317942,52,1396,,True,1402-07-10,1,پالتویی,شومیز
87416,غلبه بر تروما و اختلال استرس پس از سانحه, Overcoming Trauma and PTSD,90000,25,3.35,87416,978-6227939101,216,1401,2012,True,1402-07-08,1,رقعی,شومیز
109088,زنی که تنهایش گذاشتی, The woman you left alone,116000,20,3.68,109088,978-6001872662,323,1402,,True,1402-07-10,1,رقعی,شومیز
59827,خرگوشک بازیگوشی نکن!, Howard B. Wigglebottom Learns to Listen,26250,25,3.79,59827,978-9643892784,32,1399,2005,True,1402-07-10,6,خشتی,شومیز
23749,قصه های وارونه, Contes A L'envers,25500,15,3.17,23749,‏‫‬‭978-6005191431,54,1395,1977,True,1402-07-10,2,رقعی,شومیز
5270,نخستین دموکراسی, First Democracy: The Challenge of an Ancient Idea,180000,25,3.75,5270,978-600-7806-38-8,307,1402,2004,True,1402-07-06,6,رقعی,شومیز
98813,امنیت, Security ,129600,10,3.52,98813,978-6002141811,292,1391,,True,1402-07-10,1,وزیری,شومیز
100568,تطور تاریخی علم امام در اندیشه امامیه, Imam’s Knowledge: Historical Development of its Concept in the Imamiyyah Thought,67500,10,3.47,100568,978-6000221874,221,1399,,True,1402-07-08,1,رقعی,شومیز
44267,تئوری های فیلم نامه در سینمای داستانی 1, Script Theories,285000,25,3.28,44267,978-6227858556,367,1402,,True,1402-07-06,4,وزیری,شومیز
92318,نگاه و ابدیت, Negah Va Abadiyat,7500,25,3.34,92318,978-9648578768,100,1396,,True,1402-07-10,1,رقعی,شومیز
93173,گرگ خاستری, Gray wolf,75000,25,3.49,93173,978-6227989373,72,1401,,True,1402-07-08,2,رحلی,شومیز
44264,ببر کوچولو جمع و جور می کند, Little Tiger Picks Up,39200,20,3.1,44264,978-6226707336,24,1402,2014,True,1402-07-10,5,رقعی,شومیز
113084,داستان اسباب بازی ها, Dastane Asbab bazi,14000,30,3.45,113084,978-6007602997‬,12,1399,,True,1402-07-10,1,خشتی,شومیز
39767,در سال 80 اتفاق افتاد, It happened in 1380,96000,20,3.9,39767,978-9643341336,223,1382,,True,1402-07-10,1,خشتی,شومیز
48908,خسته ای (فکر می کنم), Complete poems,37500,25,3.22,48908,978-6009392896,128,1397,2015,True,1402-07-08,1,پالتویی,شومیز
48606,آتاناز, Atanaz,56250,25,3.3,48606,978-6008392910,484,1398,,True,1402-07-10,2,رقعی,شومیز
29179,نجوای ناتمام ادل, Whisper Unfinished Adele,12375,25,3.08,29179,978-9641915881,131,1397,,True,1402-07-08,1,رقعی,شومیز
35710,جستارهایی درباره سندشناسی دوره مغول, Documentation of the Mongols,49500,10,3.44,35710,978-6226441483,206,1399,,True,1402-07-08,1,رقعی,زرکوب
88432,ادبیات و فلسفه, Adabiyat Va Falsafe,18750,25,3.62,88432,978-6226288125,106,1398,,True,1402-07-08,1,پالتویی,شومیز
113972,راز نهفته در اسکلتون, The Muse,160000,20,3.74,113972,978-6227701258,336,1401,2016,True,1402-07-10,3,رقعی,شومیز
14504,انسان شناسی از دیدگاه عملی, Anthropology from a pragmatic point of view,102000,15,3.89,14504,978-6226189385,288,1401,1785,True,1402-07-08,1,وزیری,شومیز
40179,اعجاز قرآن, miracle of Quran,71250,25,3.43,40179,978-9649652672,248,1387,,True,1402-07-10,1,وزیری,شومیز
45836,روان شناسی میان فرهنگی, Cross-Cultural Psychology,142500,25,3.18,45836,978-9642842797,472,1401,2010,True,1402-07-08,3,وزیری,شومیز
57188,مدرسه پیانو, Piano,221000,15,3.54,57188,979-0901464858,204,1402,,True,1402-07-08,6,رحلی,شومیز
106261,لودر کوچولوی نارنجی, Little Orange Digger,6000,25,3.73,106261,978-9643074043,12,1398,2002,True,1402-07-08,3,خشتی,شومیز
41418,الفی دایناسور می کارد, How to Grow a Dinosaur,74250,25,3.24,41418,978-6007438046,32,1402,2011,True,1402-07-10,4,رحلی,شومیز
84510,استراتژی محصول, Product strategy,175500,10,3.63,84510,978-9644041891,228,1393,,True,1402-07-08,3,وزیری,سلفونی
40538,جامعه شناسی هنرهای دستی زنان ایران زمین, Sociology of Iranian Women's Handicrafts,190400,30,3.41,40538,978-6226026291,319,1398,,True,1402-07-10,20,رقعی,شومیز
34109,رازهای مدیریت پروژه, Project Management,37500,25,3.99,34109,978-6229995877,125,1401,2010,True,1402-07-08,2,رقعی,شومیز
83207,مبارزه با کنترل ذهنی فرقه ها, Combatting Cult Mind Control,229500,15,3.14,83207,978-6227782257,304,1401,1988,True,1402-07-06,1,وزیری,شومیز
89008,دنیای هنر آشپزی غذاهای آسیایی, Asian Food,187500,25,3.62,89008,978-9645522849,114,1399,,True,1402-07-10,4,رحلی,شومیز
48419,هفت سامورایی, Seven Samurai (BFI Film Classics),25600,20,3.64,48419,‏‫‬‭978-6227425758,117,1400,2002,True,1402-07-06,3,رقعی,شومیز
35742,سمندر, Samandar,13500,25,3.22,35742,978-9640231760,108,1398,,True,1402-07-10,1,رقعی,شومیز
